  73.00000,   0.00000,   1.00000,   2.00000,   1.00000,   0.00000,   2.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   3.00000,   1.00000,   1.00000,   1.00000,   8.00000
   1.00000,  90.00000,   4.00000,   2.00000,   3.00000,   5.00000,   3.00000,   4.00000,   1.00000,   0.00000,   0.00000,   2.00000,   3.00000,   0.00000,   3.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   5.00000,  80.00000,   7.00000,   5.00000,   0.00000,   2.00000,   2.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000
   0.00000,   1.00000,   9.00000,  91.00000,   4.00000,   1.00000,   3.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000
   0.00000,   2.00000,   4.00000,   2.00000,  68.00000,   1.00000,  10.00000,   3.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   9.00000,   3.00000,   9.00000,   5.00000, 102.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   2.00000,   1.00000,   4.00000,   2.00000,   1.00000,  58.00000,   0.00000,   0.00000,   1.00000,   0.00000,   2.00000,   4.00000,   0.00000,   0.00000,   2.00000,   0.00000,   1.00000,   1.00000,   0.00000
   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   1.00000,   3.00000, 115.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000
   1.00000,   1.00000,   1.00000,   3.00000,   1.00000,   0.00000,   4.00000,   3.00000, 130.00000,   1.00000,   0.00000,   0.00000,   2.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
   0.00000,   0.00000,   0.00000,   2.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000, 109.00000,   1.00000,   0.00000,   2.00000,   1.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   1.00000
   1.00000,   2.00000,   0.00000,   0.00000,   3.00000,   3.00000,   2.00000,   2.00000,   0.00000,   3.00000, 133.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000
   1.00000,   3.00000,   2.00000,   2.00000,   4.00000,   0.00000,   3.00000,   1.00000,   1.00000,   0.00000,   0.00000, 105.00000,   2.00000,   2.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000
   0.00000,   2.00000,   3.00000,   7.00000,   8.00000,   1.00000,   6.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,  91.00000,   3.00000,   1.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000
   0.00000,   1.00000,   1.00000,   3.00000,   0.00000,   2.00000,   4.00000,   3.00000,   1.00000,   0.00000,   0.00000,   2.00000,   2.00000, 108.00000,   3.00000,   1.00000,   0.00000,   2.00000,   4.00000,   0.00000
   3.00000,   3.00000,   0.00000,   1.00000,   1.00000,   4.00000,   3.00000,   2.00000,   2.00000,   2.00000,   1.00000,   0.00000,   3.00000,   1.00000, 108.00000,   0.00000,   2.00000,   2.00000,   0.00000,   1.00000
   6.00000,   2.00000,   2.00000,   2.00000,   0.00000,   0.00000,   0.00000,   1.00000,   1.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000, 108.00000,   3.00000,   0.00000,   1.00000,  15.00000
   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,   2.00000,   0.00000,   0.00000,   1.00000,   1.00000,   1.00000,   0.00000,   0.00000,   0.00000,   1.00000, 112.00000,   0.00000,   6.00000,   3.00000
   5.00000,   1.00000,   0.00000,   6.00000,   2.00000,   3.00000,   3.00000,   3.00000,   2.00000,   0.00000,   0.00000,   3.00000,   2.00000,   0.00000,   1.00000,   1.00000,   2.00000, 118.00000,   7.00000,   6.00000
   3.00000,   1.00000,   2.00000,   3.00000,   1.00000,   1.00000,   1.00000,   2.00000,   0.00000,   0.00000,   0.00000,   2.00000,   1.00000,   1.00000,   3.00000,   0.00000,   5.00000,   0.00000,  67.00000,   1.00000
   5.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   2.00000,   2.00000,   0.00000,   3.00000,  50.00000
